1 1 0 1 0 1 1 1 
0 0 0 0 0 0 0 0 
1 , 1 , 646 , 0
0 , 0 , 648 , 1
1 , 1 , 650 , 0
0 , 0 , 652 , 1
1 , 1 , 654 , 0
0 , 0 , 656 , 1
1 , 1 , 658 , 0
0 , 0 , 660 , 1
1 , 1 , 662 , 0
0 , 0 , 664 , 1
1 , 1 , 666 , 0
0 , 0 , 668 , 1
1 , 1 , 670 , 0
0 , 0 , 672 , 1
1 , 1 , 674 , 0
0 , 0 , 676 , 1
1 , 1 , 678 , 0
0 , 0 , 680 , 1
1 , 1 , 682 , 0
0 , 0 , 684 , 1
1 , 1 , 686 , 0
0 , 0 , 688 , 1
1 , 1 , 690 , 0
0 , 0 , 692 , 1
1 , 1 , 694 , 0
0 , 0 , 696 , 1
1 , 1 , 698 , 0
0 , 0 , 700 , 1
1 , 1 , 702 , 0
0 , 0 , 704 , 1
1 , 1 , 706 , 0
0 , 0 , 708 , 1
1 , 1 , 710 , 0
0 , 0 , 712 , 1
1 , 1 , 714 , 0
0 , 0 , 716 , 1
1 , 1 , 718 , 0
0 , 0 , 720 , 1
1 , 1 , 722 , 0
0 , 0 , 724 , 1
1 , 1 , 726 , 0
0 , 0 , 728 , 1
1 , 1 , 730 , 0
0 , 0 , 732 , 1
1 , 1 , 734 , 0
0 , 0 , 736 , 1
1 , 1 , 738 , 0
0 , 0 , 740 , 1
1 , 1 , 742 , 0
0 , 0 , 744 , 1
1 , 1 , 746 , 0
0 , 0 , 748 , 1
1 , 1 , 750 , 0
0 , 0 , 752 , 1
1 , 1 , 754 , 0
0 , 0 , 756 , 1
1 , 1 , 758 , 0
0 , 0 , 760 , 1
1 , 1 , 762 , 0
0 , 0 , 764 , 1
1 , 1 , 766 , 0
0 , 0 , 768 , 1
1 , 1 , 770 , 0
0 , 0 , 772 , 1
1 , 1 , 774 , 0
0 , 0 , 776 , 1
1 , 1 , 778 , 0
0 , 0 , 780 , 1
1 , 1 , 782 , 0
0 , 0 , 784 , 1
1 , 1 , 786 , 0
0 , 0 , 788 , 1
1 , 1 , 790 , 0
0 , 0 , 792 , 1
1 , 1 , 794 , 0
0 , 0 , 796 , 1
1 , 1 , 798 , 0
0 , 0 , 800 , 1
1 , 1 , 802 , 0
0 , 0 , 804 , 1
1 , 1 , 806 , 0
0 , 0 , 808 , 1
1 , 1 , 810 , 0
0 , 0 , 812 , 1
1 , 1 , 814 , 0
0 , 0 , 816 , 1
1 , 1 , 818 , 0
0 , 0 , 820 , 1
1 , 1 , 822 , 0
0 , 0 , 824 , 1
1 , 1 , 826 , 0
0 , 0 , 828 , 1
1 , 1 , 830 , 0
0 , 0 , 832 , 1
1 , 1 , 834 , 0
0 , 0 , 836 , 1
1 , 1 , 838 , 0
0 , 0 , 840 , 1
1 , 1 , 842 , 0
0 , 0 , 844 , 1
1 , 1 , 846 , 0
0 , 0 , 848 , 1
1 , 1 , 850 , 0
0 , 0 , 852 , 1
1 , 1 , 854 , 0
0 , 0 , 856 , 1
1 , 1 , 858 , 0
0 , 0 , 860 , 1
1 , 1 , 862 , 0
0 , 0 , 864 , 1
1 , 1 , 866 , 0
0 , 0 , 868 , 1
1 , 1 , 870 , 0
0 , 0 , 872 , 1
1 , 1 , 874 , 0
0 , 0 , 876 , 1
1 , 1 , 878 , 0
0 , 0 , 880 , 1
1 , 1 , 882 , 0
0 , 0 , 884 , 1
1 , 1 , 886 , 0
0 , 0 , 888 , 1
1 , 1 , 890 , 0
0 , 0 , 892 , 1
1 , 1 , 894 , 0
0 , 0 , 896 , 1
1 , 1 , 898 , 0
0 , 0 , 900 , 1
1 , 1 , 902 , 0
0 , 0 , 904 , 1
1 , 1 , 906 , 0
0 , 0 , 908 , 1
1 , 1 , 910 , 0
0 , 0 , 912 , 1
1 , 1 , 914 , 0
0 , 0 , 916 , 1
1 , 1 , 918 , 0
0 , 0 , 920 , 1
1 , 1 , 922 , 0
0 , 0 , 924 , 1
1 , 1 , 926 , 0
0 , 0 , 928 , 1
1 , 1 , 930 , 0
0 , 0 , 932 , 1
1 , 1 , 934 , 0
0 , 0 , 936 , 1
1 , 1 , 938 , 0
0 , 0 , 940 , 1
1 , 1 , 942 , 0
0 , 0 , 944 , 1
1 , 1 , 946 , 0
0 , 0 , 948 , 1
1 , 1 , 950 , 0
0 , 0 , 952 , 1
1 , 1 , 954 , 0
0 , 0 , 956 , 1
1 , 1 , 958 , 0
0 , 0 , 960 , 1
1 , 1 , 962 , 0
0 , 0 , 964 , 1
1 , 1 , 966 , 0
0 , 0 , 968 , 1
1 , 1 , 970 , 0
0 , 0 , 972 , 1
1 , 1 , 974 , 0
0 , 0 , 976 , 1
1 , 1 , 978 , 0
0 , 0 , 980 , 1
1 , 1 , 982 , 0
0 , 0 , 984 , 1
1 , 1 , 986 , 0
0 , 0 , 988 , 1
1 , 1 , 990 , 0
0 , 0 , 992 , 1
1 , 1 , 994 , 0
0 , 0 , 996 , 1
1 , 1 , 998 , 0
0 , 0 , 1000 , 1
1 , 1 , 1002 , 0
0 , 0 , 1004 , 1
1 , 1 , 1006 , 0
0 , 0 , 1008 , 1
1 , 1 , 1010 , 0
0 , 0 , 1012 , 1
1 , 1 , 1014 , 0
0 , 0 , 1016 , 1
1 , 1 , 1018 , 0
0 , 0 , 1020 , 1
1 , 1 , 1022 , 0
0 , 0 , 1024 , 1
1 , 1 , 1026 , 0
0 , 0 , 1028 , 1
1 , 1 , 1030 , 0
0 , 0 , 1032 , 1
1 , 1 , 1034 , 0
0 , 0 , 1036 , 1
1 , 1 , 1038 , 0
0 , 0 , 1040 , 1
1 , 1 , 1042 , 0
0 , 0 , 1044 , 1
1 , 1 , 1046 , 0
0 , 0 , 1048 , 1
1 , 1 , 1050 , 0
0 , 0 , 1052 , 1
1 , 1 , 1054 , 0
0 , 0 , 1056 , 1
1 , 1 , 1058 , 0
0 , 0 , 1060 , 1
1 , 1 , 1062 , 0
0 , 0 , 1064 , 1
1 , 1 , 1066 , 0
0 , 0 , 1068 , 1
1 , 1 , 1070 , 0
0 , 0 , 1072 , 1
1 , 1 , 1074 , 0
0 , 0 , 1076 , 1
1 , 1 , 1078 , 0
0 , 0 , 1080 , 1
1 , 1 , 1082 , 0
0 , 0 , 1084 , 1
1 , 1 , 1086 , 0
0 , 0 , 1088 , 1
1 , 1 , 1090 , 0
0 , 0 , 1092 , 1
1 , 1 , 1094 , 0
0 , 0 , 1096 , 1
1 , 1 , 1098 , 0
0 , 0 , 1100 , 1
1 , 1 , 1102 , 0
0 , 0 , 1104 , 1
1 , 1 , 1106 , 0
0 , 0 , 1108 , 1
1 , 1 , 1110 , 0
0 , 0 , 1112 , 1
1 , 1 , 1114 , 0
0 , 0 , 1116 , 1
1 , 1 , 1118 , 0
0 , 0 , 1120 , 1
1 , 1 , 1122 , 0
0 , 0 , 1124 , 1
1 , 1 , 1126 , 0
0 , 0 , 1128 , 1
1 , 1 , 1130 , 0
0 , 0 , 1132 , 1
1 , 1 , 1134 , 0
0 , 0 , 1136 , 1
1 , 1 , 1138 , 0
0 , 0 , 1140 , 1
1 , 1 , 1142 , 0
0 , 0 , 1144 , 1
1 , 1 , 1146 , 0
0 , 0 , 1148 , 1
1 , 1 , 1150 , 0
0 , 0 , 1152 , 1
1 , 1 , 1154 , 0
0 , 0 , 1156 , 1
1 , 1 , 1158 , 0
0 , 0 , 1160 , 1
1 , 1 , 1162 , 0
0 , 0 , 1164 , 1
1 , 1 , 1166 , 0
0 , 0 , 1168 , 1
1 , 1 , 1170 , 0
0 , 0 , 1172 , 1
1 , 1 , 1174 , 0
0 , 0 , 1176 , 1
1 , 1 , 1178 , 0
0 , 0 , 1180 , 1
1 , 1 , 1182 , 0
0 , 0 , 1184 , 1
1 , 1 , 1186 , 0
0 , 0 , 1188 , 1
1 , 1 , 1190 , 0
0 , 0 , 1192 , 1
1 , 1 , 1194 , 0
0 , 0 , 1196 , 1
1 , 1 , 1198 , 0
0 , 0 , 1200 , 1
1 , 1 , 1202 , 0
0 , 0 , 1204 , 1
1 , 1 , 1206 , 0
0 , 0 , 1208 , 1
1 , 1 , 1210 , 0
0 , 0 , 1212 , 1
1 , 1 , 1214 , 0
0 , 0 , 1216 , 1
1 , 1 , 1218 , 0
0 , 0 , 1220 , 1
1 , 1 , 1222 , 0
0 , 0 , 1224 , 1
1 , 1 , 1226 , 0
0 , 0 , 1228 , 1
1 , 1 , 1230 , 0
0 , 0 , 1232 , 1
1 , 1 , 1234 , 0
0 , 0 , 1236 , 1
1 , 1 , 1238 , 0
0 , 0 , 1240 , 1
1 , 1 , 1242 , 0
0 , 0 , 1244 , 1
1 , 1 , 1246 , 0
0 , 0 , 1248 , 1
1 , 1 , 1250 , 0
0 , 0 , 1252 , 1
1 , 1 , 1254 , 0
0 , 0 , 1256 , 1
1 , 1 , 1258 , 0
0 , 0 , 1260 , 1
1 , 1 , 1262 , 0
0 , 0 , 1264 , 1
1 , 1 , 1266 , 0
0 , 0 , 1268 , 1
1 , 1 , 1270 , 0
0 , 0 , 1272 , 1
1 , 1 , 1274 , 0
0 , 0 , 1276 , 1
1 , 1 , 1278 , 0
0 , 0 , 1280 , 1
1 , 1 , 1282 , 0
0 , 0 , 1284 , 1
1 , 1 , 1286 , 0
0 , 0 , 1288 , 1
1 , 1 , 1290 , 0
0 , 0 , 1292 , 1
1 , 1 , 1294 , 0
0 , 0 , 1296 , 1
1 , 1 , 1298 , 0
0 , 0 , 1300 , 1
1 , 1 , 1302 , 0
0 , 0 , 1304 , 1
1 , 1 , 1306 , 0
0 , 0 , 1308 , 1
1 , 1 , 1310 , 0
0 , 0 , 1312 , 1
1 , 1 , 1314 , 0
0 , 0 , 1316 , 1
1 , 1 , 1318 , 0
0 , 0 , 1320 , 1
1 , 1 , 1322 , 0
0 , 0 , 1324 , 1
1 , 1 , 1326 , 0
0 , 0 , 1328 , 1
1 , 1 , 1330 , 0
0 , 0 , 1332 , 1
1 , 1 , 1334 , 0
0 , 0 , 1336 , 1
1 , 1 , 1338 , 0
0 , 0 , 1340 , 1
1 , 1 , 1342 , 0
0 , 0 , 1344 , 1
1 , 1 , 1346 , 0
0 , 0 , 1348 , 1
1 , 1 , 1350 , 0
0 , 0 , 1352 , 1
1 , 1 , 1354 , 0
0 , 0 , 1356 , 1
1 , 1 , 1358 , 0
0 , 0 , 1360 , 1
1 , 1 , 1362 , 0
0 , 0 , 1364 , 1
1 , 1 , 1366 , 0
0 , 0 , 1368 , 1
1 , 1 , 1370 , 0
0 , 0 , 1372 , 1
1 , 1 , 1374 , 0
0 , 0 , 1376 , 1
1 , 1 , 1378 , 0
0 , 0 , 1380 , 1
1 , 1 , 1382 , 0
0 , 0 , 1384 , 1
1 , 1 , 1386 , 0
0 , 0 , 1388 , 1
1 , 1 , 1390 , 0
0 , 0 , 1392 , 1
1 , 1 , 1394 , 0
0 , 0 , 1396 , 1
1 , 1 , 1398 , 0
0 , 0 , 1400 , 1
1 , 1 , 1402 , 0
0 , 0 , 1404 , 1
1 , 1 , 1406 , 0
0 , 0 , 1408 , 1
1 , 1 , 1410 , 0
0 , 0 , 1412 , 1
1 , 1 , 1414 , 0
0 , 0 , 1416 , 1
1 , 1 , 1418 , 0
0 , 0 , 1420 , 1
1 , 1 , 1422 , 0
0 , 0 , 1424 , 1
1 , 1 , 1426 , 0
0 , 0 , 1428 , 1
1 , 1 , 1430 , 0
0 , 0 , 1432 , 1
1 , 1 , 1434 , 0
0 , 0 , 1436 , 1
1 , 1 , 1438 , 0
0 , 0 , 1440 , 1
1 , 1 , 1442 , 0
0 , 0 , 1444 , 1
1 , 1 , 1446 , 0
0 , 0 , 1448 , 1
1 , 1 , 1450 , 0
0 , 0 , 1452 , 1
1 , 1 , 1454 , 0
0 , 0 , 1456 , 1
1 , 1 , 1458 , 0
0 , 0 , 1460 , 1
1 , 1 , 1462 , 0
0 , 0 , 1464 , 1
1 , 1 , 1466 , 0
0 , 0 , 1468 , 1
1 , 1 , 1470 , 0
0 , 0 , 1472 , 1
1 , 1 , 1474 , 0
0 , 0 , 1476 , 1
1 , 1 , 1478 , 0
0 , 0 , 1480 , 1
1 , 1 , 1482 , 0
0 , 0 , 1484 , 1
1 , 1 , 1486 , 0
0 , 0 , 1488 , 1
1 , 1 , 1490 , 0
0 , 0 , 1492 , 1
1 , 1 , 1494 , 0
0 , 0 , 1496 , 1
1 , 1 , 1498 , 0
0 , 0 , 1500 , 1
1 , 1 , 1502 , 0
0 , 0 , 1504 , 1
1 , 1 , 1506 , 0
0 , 0 , 1508 , 1
1 , 1 , 1510 , 0
0 , 0 , 1512 , 1
1 , 1 , 1514 , 0
0 , 0 , 1516 , 1
1 , 1 , 1518 , 0
0 , 0 , 1520 , 1
1 , 1 , 1522 , 0
0 , 0 , 1524 , 1
1 , 1 , 1526 , 0
0 , 0 , 1528 , 1
1 , 1 , 1530 , 0
0 , 0 , 1532 , 1
1 , 1 , 1534 , 0
0 , 0 , 1536 , 1
1 , 1 , 1538 , 0
0 , 0 , 1540 , 1
1 , 1 , 1542 , 0
0 , 0 , 1544 , 1
1 , 1 , 1546 , 0
0 , 0 , 1548 , 1
1 , 1 , 1550 , 0
0 , 0 , 1552 , 1
1 , 1 , 1554 , 0
0 , 0 , 1556 , 1
1 , 1 , 1558 , 0
0 , 0 , 1560 , 1
1 , 1 , 1562 , 0
0 , 0 , 1564 , 1
1 , 1 , 1566 , 0
0 , 0 , 1568 , 1
1 , 1 , 1570 , 0
0 , 0 , 1572 , 1
1 , 1 , 1574 , 0
0 , 0 , 1576 , 1
1 , 1 , 1578 , 0
0 , 0 , 1580 , 1
1 , 1 , 1582 , 0
0 , 0 , 1584 , 1
1 , 1 , 1586 , 0
0 , 0 , 1588 , 1
1 , 1 , 1590 , 0
0 , 0 , 1592 , 1
1 , 1 , 1594 , 0
0 , 0 , 1596 , 1
1 , 1 , 1598 , 0
0 , 0 , 1600 , 1
1 , 1 , 1602 , 0
0 , 0 , 1604 , 1
1 , 1 , 1606 , 0
0 , 0 , 1608 , 1
1 , 1 , 1610 , 0
0 , 0 , 1612 , 1
1 , 1 , 1614 , 0
0 , 0 , 1616 , 1
1 , 1 , 1618 , 0
0 , 0 , 1620 , 1
1 , 1 , 1622 , 0
0 , 0 , 1624 , 1
1 , 1 , 1626 , 0
0 , 0 , 1628 , 1
1 , 1 , 1630 , 0
0 , 0 , 1632 , 1
1 , 1 , 1634 , 0
0 , 0 , 1636 , 1
1 , 1 , 1638 , 0
0 , 0 , 1640 , 1
1 , 1 , 1642 , 0
0 , 0 , 1644 , 1
1 , 1 , 1646 , 0
0 , 0 , 1648 , 1
1 , 1 , 1650 , 0
0 , 0 , 1652 , 1
1 , 1 , 1654 , 0
0 , 0 , 1656 , 1
1 , 1 , 1658 , 0
0 , 0 , 1660 , 1
1 , 1 , 1662 , 0
0 , 0 , 1664 , 1
1 , 1 , 1666 , 0
0 , 0 , 1668 , 1
1 , 1 , 1670 , 0
0 , 0 , 1672 , 1
1 , 1 , 1674 , 0
0 , 0 , 1676 , 1
1 , 1 , 1678 , 0
0 , 0 , 1680 , 1
1 , 1 , 1682 , 0
0 , 0 , 1684 , 1
1 , 1 , 1686 , 0
0 , 0 , 1688 , 1
1 , 1 , 1690 , 0
0 , 0 , 1692 , 1
1 , 1 , 1694 , 0
0 , 0 , 1696 , 1
1 , 1 , 1698 , 0
0 , 0 , 1700 , 1
1 , 1 , 1702 , 0
0 , 0 , 1704 , 1
1 , 1 , 1706 , 0
0 , 0 , 1708 , 1
1 , 1 , 1710 , 0
0 , 0 , 1712 , 1
1 , 1 , 1714 , 0
0 , 0 , 1716 , 1
1 , 1 , 1718 , 0
0 , 0 , 1720 , 1
1 , 1 , 1722 , 0
0 , 0 , 1724 , 1
1 , 1 , 1726 , 0
0 , 0 , 1728 , 1
1 , 1 , 1730 , 0
0 , 0 , 1732 , 1
1 , 1 , 1734 , 0
0 , 0 , 1736 , 1
1 , 1 , 1738 , 0
0 , 0 , 1740 , 1
1 , 1 , 1742 , 0
0 , 0 , 1744 , 1
1 , 1 , 1746 , 0
0 , 0 , 1748 , 1
1 , 1 , 1750 , 0
0 , 0 , 1752 , 1
1 , 1 , 1754 , 0
0 , 0 , 1756 , 1
1 , 1 , 1758 , 0
0 , 0 , 1760 , 1
1 , 1 , 1762 , 0
0 , 0 , 1764 , 1
1 , 1 , 1766 , 0
0 , 0 , 1768 , 1
1 , 1 , 1770 , 0
0 , 0 , 1772 , 1
1 , 1 , 1774 , 0
0 , 0 , 1776 , 1
1 , 1 , 1778 , 0
0 , 0 , 1780 , 1
1 , 1 , 1782 , 0
0 , 0 , 1784 , 1
1 , 1 , 1786 , 0
0 , 0 , 1788 , 1
1 , 1 , 1790 , 0
0 , 0 , 1792 , 1
1 , 1 , 1794 , 0
0 , 0 , 1796 , 1
1 , 1 , 1798 , 0
0 , 0 , 1800 , 1
1 , 1 , 1802 , 0
0 , 0 , 1804 , 1
1 , 1 , 1806 , 0
0 , 0 , 1808 , 1
1 , 1 , 1810 , 0
0 , 0 , 1812 , 1
1 , 1 , 1814 , 0
0 , 0 , 1816 , 1
1 , 1 , 1818 , 0
0 , 0 , 1820 , 1
1 , 1 , 1822 , 0
0 , 0 , 1824 , 1
1 , 1 , 1826 , 0
0 , 0 , 1828 , 1
1 , 1 , 1830 , 0
0 , 0 , 1832 , 1
1 , 1 , 1834 , 0
0 , 0 , 1836 , 1
1 , 1 , 1838 , 0
0 , 0 , 1840 , 1
1 , 1 , 1842 , 0
0 , 0 , 1844 , 1
1 , 1 , 1846 , 0
0 , 0 , 1848 , 1
1 , 1 , 1850 , 0
0 , 0 , 1852 , 1
1 , 1 , 1854 , 0
0 , 0 , 1856 , 1
1 , 1 , 1858 , 0
0 , 0 , 1860 , 1
1 , 1 , 1862 , 0
0 , 0 , 1864 , 1
1 , 1 , 1866 , 0
0 , 0 , 1868 , 1
1 , 1 , 1870 , 0
0 , 0 , 1872 , 1
1 , 1 , 1874 , 0
0 , 0 , 1876 , 1
1 , 1 , 1878 , 0
0 , 0 , 1880 , 1
1 , 1 , 1882 , 0
0 , 0 , 1884 , 1
1 , 1 , 1886 , 0
0 , 0 , 1888 , 1
1 , 1 , 1890 , 0
0 , 0 , 1892 , 1
1 , 1 , 1894 , 0
0 , 0 , 1896 , 1
1 , 1 , 1898 , 0
0 , 0 , 1900 , 1
1 , 1 , 1902 , 0
0 , 0 , 1904 , 1
1 , 1 , 1906 , 0
0 , 0 , 1908 , 1
1 , 1 , 1910 , 0
0 , 0 , 1912 , 1
1 , 1 , 1914 , 0
0 , 0 , 1916 , 1
1 , 1 , 1918 , 0
0 , 0 , 1920 , 1
1 , 1 , 1922 , 0
